"","vod_link","patch_date","bracket","week","date","map","t1_round","t1_team","t1_result","vs","t2_result","t2_team","t2_round","first_ban_team","first_ban_hero","second_ban_team","second_ban_hero","t1_tank","t1_dps1","t1_dps2","t1_sup1","t1_sup2","t2_tank","t2_dps1","t2_dps2","t2_sup1","t2_sup2","region"
"884","https://youtu.be/SA3KqGb6Jxw?t=4319","Jan 21st","Regular Season","1","31/01/2025","Route 66","A1","Team Liquid","1","vs.","3","Timeless","D1","Team Liquid","Zen","Timeless","Winston","Hazard","Genji","Sojourn","Juno","Lucio","Hazard","Genji","Sojourn","Juno","Lucio","north_america"
"885","https://youtu.be/SA3KqGb6Jxw?t=4319","Jan 21st","Regular Season","1","31/01/2025","Route 66","A2","Team Liquid","2","vs.","3","Timeless","D2","Team Liquid","Zen","Timeless","Winston","Hazard","Genji","Sojourn","Juno","Lucio","Hazard","Genji","Sojourn","Juno","Lucio","north_america"
"886","https://youtu.be/SA3KqGb6Jxw?t=4319","Jan 21st","Regular Season","1","31/01/2025","Route 66","A3","Team Liquid","3","vs.","3","Timeless","D3","Team Liquid","Zen","Timeless","Winston","Hazard","Genji","Sojourn","Juno","Lucio","Hazard","Genji","Sojourn","Juno","Lucio","north_america"
"887","https://youtu.be/SA3KqGb6Jxw?t=4319","Jan 21st","Regular Season","1","31/01/2025","Route 66","D1","Team Liquid","3","vs.","3","Timeless","D2","Team Liquid","Zen","Timeless","Winston","Hazard","Genji","Sojourn","Juno","Lucio","Hazard","Genji","Sojourn","Juno","Lucio","north_america"
"888","https://youtu.be/SA3KqGb6Jxw?t=4319","Jan 21st","Regular Season","1","31/01/2025","Route 66","A1","Team Liquid","3","vs.","3(W)","Timeless","A1","Team Liquid","Zen","Timeless","Winston","Hazard","Genji","Sojourn","Kiriko","Lucio","Hazard","Genji","Sojourn","Ana","Juno","north_america"
"889","https://youtu.be/IG8gDj8BpDU?t=736","Jan 21st","Regular Season","1","31/01/2025","Lijiang Tower","Garden","NTMR","0","vs.","1","Spacestation Gaming","Garden","Spacestation Gaming","Genji","NTMR","Kiriko","Hazard","Tracer","Sojourn","Juno","Lucio","Hazard","Tracer","Sojourn","Juno","Lucio","north_america"
"890","https://youtu.be/IG8gDj8BpDU?t=736","Jan 21st","Regular Season","1","31/01/2025","Lijiang Tower","Control Center","NTMR","0","vs.","2(W)","Spacestation Gaming","Control Center","Spacestation Gaming","Genji","NTMR","Kiriko","Ramattra","Tracer","Sojourn","Juno","Lucio","Mauga","Tracer","Reaper","Juno","Lucio","north_america"
"891","https://youtu.be/IG8gDj8BpDU?t=1624","Jan 21st","Regular Season","1","31/01/2025","Suravasa","A","NTMR","0","vs.","1","Spacestation Gaming","A","NTMR","Ana","Spacestation Gaming","Ramattra","Hazard","Genji","Sojourn","Juno","Lucio","Hazard","Tracer","Sojourn","Juno","Lucio","north_america"
"892","https://youtu.be/IG8gDj8BpDU?t=1624","Jan 21st","Regular Season","1","31/01/2025","Suravasa","D","NTMR","0","vs.","2","Spacestation Gaming","D","NTMR","Ana","Spacestation Gaming","Ramattra","Hazard","Genji","Sojourn","Juno","Lucio","Hazard","Tracer","Sojourn","Juno","Lucio","north_america"
"893","https://youtu.be/IG8gDj8BpDU?t=1624","Jan 21st","Regular Season","1","31/01/2025","Suravasa","E","NTMR","0","vs.","3(W)","Spacestation Gaming","E","NTMR","Ana","Spacestation Gaming","Ramattra","Hazard","Genji","Sojourn","Juno","Lucio","Hazard","Genji","Sojourn","Juno","Lucio","north_america"
"894","https://youtu.be/IG8gDj8BpDU?t=2594","Jan 21st","Regular Season","1","31/01/2025","Colosseo","Push","NTMR","W","vs.","","Spacestation Gaming","Push","NTMR","Winston","Spacestation Gaming","Ashe","Sigma","Genji","Sojourn","Juno","Lucio","Ramattra","Genji","Sojourn","Juno","Lucio","north_america"
"895","https://youtu.be/IG8gDj8BpDU?t=3653","Jan 21st","Regular Season","1","31/01/2025","Dorado","A1","NTMR","0","vs.","0","Spacestation Gaming","D1","Spacestation Gaming","Hazard","NTMR","Lucio","Winston","Tracer","Ashe","Ana","Brig","Winston","Tracer","Widow","Ana","Brig","north_america"
"896","https://youtu.be/IG8gDj8BpDU?t=3653","Jan 21st","Regular Season","1","31/01/2025","Dorado","D1","NTMR","0","vs.","0(W)","Spacestation Gaming","A1","Spacestation Gaming","Hazard","NTMR","Lucio","Winston","Tracer","Widow","Ana","Brig","Winston","Tracer","Widow","Ana","Brig","north_america"
"897","https://youtu.be/GRHh0wp4R0M?t=1343","Jan 21st","Regular Season","1","01/02/2025","Samoa","Downtown (Samoa)","Avidity","0","vs.","1","Amplify","Downtown (Samoa)","Avidity","Mauga","Amplify","Kiriko","Hazard","Genji","Sojourn","Kiriko","Lucio","Hazard","Sombra","Sojourn","Juno","Lucio","north_america"
"898","https://youtu.be/GRHh0wp4R0M?t=1343","Jan 21st","Regular Season","1","01/02/2025","Samoa","Beach","Avidity","1","vs.","1","Amplify","Beach","Avidity","Mauga","Amplify","Kiriko","Hazard","Genji","Sojourn","Kiriko","Lucio","Hazard","Sombra","Sojourn","Juno","Lucio","north_america"
"899","https://youtu.be/GRHh0wp4R0M?t=1343","Jan 21st","Regular Season","1","01/02/2025","Samoa","Volcano","Avidity","2(W)","vs.","1","Amplify","Volcano","Avidity","Mauga","Amplify","Kiriko","Ramattra","Genji","Cassidy","Juno","Lucio","Hazard","Sombra","Sojourn","Juno","Lucio","north_america"
"900","https://youtu.be/GRHh0wp4R0M?t=2371","Jan 21st","Regular Season","1","01/02/2025","Havana","D1","Avidity","0","vs.","1","Amplify","A1","Amplify","Ana","Avidity","Sombra","Hazard","Genji","Sojourn","Juno","Lucio","Ramattra","Mei","Sojourn","Juno","Lucio","north_america"
"901","https://youtu.be/GRHh0wp4R0M?t=2371","Jan 21st","Regular Season","1","01/02/2025","Havana","D2","Avidity","0","vs.","2","Amplify","A2","Amplify","Ana","Avidity","Sombra","Hazard","Genji","Sojourn","Juno","Lucio","Mauga","Venture","Sojourn","Juno","Lucio","north_america"
"902","https://youtu.be/GRHh0wp4R0M?t=2371","Jan 21st","Regular Season","1","01/02/2025","Havana","D3","Avidity","0","vs.","3","Amplify","A3","Amplify","Ana","Avidity","Sombra","Orisa","Genji","Sojourn","Juno","Lucio","Mauga","Tracer","Sojourn","Kiriko","Lucio","north_america"
"903","https://youtu.be/GRHh0wp4R0M?t=2371","Jan 21st","Regular Season","1","01/02/2025","Havana","A1","Avidity","1","vs.","3","Amplify","D1","Amplify","Ana","Avidity","Sombra","Hazard","Genji","Sojourn","Juno","Lucio","Ramattra","Mei","Sojourn","Kiriko","Lucio","north_america"
"904","https://youtu.be/GRHh0wp4R0M?t=2371","Jan 21st","Regular Season","1","01/02/2025","Havana","A2","Avidity","2","vs.","3","Amplify","D2","Amplify","Ana","Avidity","Sombra","Hazard","Genji","Sojourn","Kiriko","Lucio","Mauga","Venture","Sojourn","Kiriko","Lucio","north_america"
"905","https://youtu.be/GRHh0wp4R0M?t=2371","Jan 21st","Regular Season","1","01/02/2025","Havana","A3","Avidity","2","vs.","3(W)","Amplify","D3","Amplify","Ana","Avidity","Sombra","Hazard","Genji","Sojourn","Kiriko","Lucio","Mauga","Venture","Sojourn","Kiriko","Lucio","north_america"
"906","https://youtu.be/GRHh0wp4R0M?t=3937","Jan 21st","Regular Season","1","01/02/2025","Numbani","D1","Avidity","0","vs.","0","Amplify","A1","Avidity","Brig","Amplify","DVa","Hazard","Tracer","Sojourn","Juno","Lucio","Hazard","Sombra","Sojourn","Kiriko","Lucio","north_america"
"907","https://youtu.be/GRHh0wp4R0M?t=3937","Jan 21st","Regular Season","1","01/02/2025","Numbani","A1","Avidity","0(W)","vs.","0","Amplify","D1","Avidity","Brig","Amplify","DVa","Hazard","Tracer","Sojourn","Juno","Lucio","Hazard","Sombra","Sojourn","Kiriko","Lucio","north_america"
"908","https://youtu.be/GRHh0wp4R0M?t=4641","Jan 21st","Regular Season","1","01/02/2025","Esperanca","Push","Avidity","W","vs.","","Amplify","Push","Amplify","Zarya","Avidity","Juno","DVa","Tracer","Sojourn","Kiriko","Lucio","Mauga","Sombra","Sojourn","Kiriko","Lucio","north_america"
"909","https://youtu.be/lqJHxzqdIxA?t=1179","Jan 21st","Regular Season","1","01/02/2025","Samoa","Downtown (Samoa)","Rad Esports","1","vs.","0","Shikigami","Downtown (Samoa)","Rad Esports","Ashe","Shikigami","JunkerQueen","Hazard","Genji","Sojourn","Juno","Lucio","Hazard","Genji","Sojourn","Kiriko","Lucio","north_america"
"910","https://youtu.be/lqJHxzqdIxA?t=1179","Jan 21st","Regular Season","1","01/02/2025","Samoa","Beach","Rad Esports","2(W)","vs.","0","Shikigami","Beach","Rad Esports","Ashe","Shikigami","JunkerQueen","Hazard","Genji","Sojourn","Kiriko","Lucio","Hazard","Genji","Tracer","Kiriko","Lucio","north_america"
"911","https://youtu.be/lqJHxzqdIxA?t=1936","Jan 21st","Regular Season","1","01/02/2025","Numbani","A1","Rad Esports","1","vs.","0","Shikigami","D1","Shikigami","Hazard","Rad Esports","Brig","DVa","Echo","Tracer","Kiriko","Lucio","Winston","Tracer","Sojourn","Kiriko","Lucio","north_america"
"912","https://youtu.be/lqJHxzqdIxA?t=1936","Jan 21st","Regular Season","1","01/02/2025","Numbani","A2","Rad Esports","2","vs.","0","Shikigami","D2","Shikigami","Hazard","Rad Esports","Brig","DVa","Echo","Tracer","Kiriko","Lucio","Winston","Tracer","Sojourn","Kiriko","Lucio","north_america"
"913","https://youtu.be/lqJHxzqdIxA?t=1936","Jan 21st","Regular Season","1","01/02/2025","Numbani","A3","Rad Esports","3","vs.","0","Shikigami","D3","Shikigami","Hazard","Rad Esports","Brig","DVa","Echo","Tracer","Kiriko","Lucio","Winston","Tracer","Sojourn","Kiriko","Lucio","north_america"
"914","https://youtu.be/lqJHxzqdIxA?t=1936","Jan 21st","Regular Season","1","01/02/2025","Numbani","D1","Rad Esports","3","vs.","1","Shikigami","A1","Shikigami","Hazard","Rad Esports","Brig","DVa","Echo","Tracer","Kiriko","Lucio","Winston","Tracer","Sojourn","Kiriko","Lucio","north_america"
"915","https://youtu.be/lqJHxzqdIxA?t=1936","Jan 21st","Regular Season","1","01/02/2025","Numbani","D2","Rad Esports","3(W)","vs.","1","Shikigami","A2","Shikigami","Hazard","Rad Esports","Brig","DVa","Echo","Tracer","Kiriko","Lucio","Zarya","Tracer","Sojourn","Kiriko","Lucio","north_america"
"916","https://youtu.be/lqJHxzqdIxA?t=3132","Jan 21st","Regular Season","1","01/02/2025","Route 66","D1","Rad Esports","0","vs.","1","Shikigami","A1","Shikigami","Lucio","Rad Esports","Winston","Hazard","Genji","Sojourn","Juno","Brig","Hazard","Genji","Tracer","Juno","Brig","north_america"
"917","https://youtu.be/lqJHxzqdIxA?t=3132","Jan 21st","Regular Season","1","01/02/2025","Route 66","D2","Rad Esports","0","vs.","1","Shikigami","A2","Shikigami","Lucio","Rad Esports","Winston","Hazard","Genji","Sojourn","Juno","Brig","Hazard","Genji","Tracer","Ana","Juno","north_america"
"918","https://youtu.be/lqJHxzqdIxA?t=3132","Jan 21st","Regular Season","1","01/02/2025","Route 66","A1","Rad Esports","1","vs.","1","Shikigami","D1","Shikigami","Lucio","Rad Esports","Winston","Hazard","Genji","Sojourn","Juno","Brig","Hazard","Genji","Sojourn","Ana","Juno","north_america"
"919","https://youtu.be/lqJHxzqdIxA?t=3132","Jan 21st","Regular Season","1","01/02/2025","Route 66","A2","Rad Esports","1(W)","vs.","1","Shikigami","D2","Shikigami","Lucio","Rad Esports","Winston","Hazard","Genji","Sojourn","Juno","Brig","Hazard","Genji","Sojourn","Ana","Juno","north_america"
"920","https://youtu.be/HZ4I5FTznec","Jan 21st","Regular Season","1","01/02/2025","Samoa","Beach","Timeless","0","vs.","1","NTMR","Beach","NTMR","Wrecking Ball","Timeless","Juno","Mauga","Genji","Sojourn","Kiriko","Lucio","Ramattra","Genji","Ashe","Kiriko","Lucio","north_america"
"921","https://youtu.be/HZ4I5FTznec","Jan 21st","Regular Season","1","01/02/2025","Samoa","Volcano","Timeless","1","vs.","1","NTMR","Volcano","NTMR","Wrecking Ball","Timeless","Juno","Hazard","Genji","Sojourn","Moira","Lucio","Ramattra","Genji","Cassidy","Kiriko","Lucio","north_america"
"922","https://youtu.be/HZ4I5FTznec","Jan 21st","Regular Season","1","01/02/2025","Samoa","Downtown (Samoa)","Timeless","1","vs.","2(W)","NTMR","Downtown (Samoa)","NTMR","Wrecking Ball","Timeless","Juno","Hazard","Genji","Sojourn","Moira","Lucio","Hazard","Tracer","Sojourn","Kiriko","Lucio","north_america"
"923","https://youtu.be/HZ4I5FTznec?t=919","Jan 21st","Regular Season","1","01/02/2025","Suravasa","A","Timeless","1","vs.","0","NTMR","A","Timeless","Lucio","NTMR","Doomfist","Wrecking Ball","Tracer","Sojourn","Ana","Kiriko","Hazard","Genji","Sombra","Juno","Brig","north_america"
"924","https://youtu.be/HZ4I5FTznec?t=919","Jan 21st","Regular Season","1","01/02/2025","Suravasa","B","Timeless","2","vs.","0","NTMR","B","Timeless","Lucio","NTMR","Doomfist","Wrecking Ball","Tracer","Cassidy","Ana","Kiriko","Winston","Tracer","Sombra","Juno","Brig","north_america"
"925","https://youtu.be/HZ4I5FTznec?t=919","Jan 21st","Regular Season","1","01/02/2025","Suravasa","C","Timeless","3(W)","vs.","0","NTMR","C","Timeless","Lucio","NTMR","Doomfist","Wrecking Ball","Tracer","Cassidy","Ana","Kiriko","Winston","Tracer","Cassidy","Ana","Brig","north_america"
"926","https://youtu.be/HZ4I5FTznec?t=1965","Jan 21st","Regular Season","1","01/02/2025","Dorado","A1","Timeless","1","vs.","0","NTMR","D1","NTMR","Hazard","Timeless","Widow","Winston","Tracer","Sojourn","Kiriko","Lucio","Winston","Tracer","Ashe","Ana","Brig","north_america"
"927","https://youtu.be/HZ4I5FTznec?t=1965","Jan 21st","Regular Season","1","01/02/2025","Dorado","A2","Timeless","2","vs.","0","NTMR","D2","NTMR","Hazard","Timeless","Widow","Winston","Tracer","Sojourn","Kiriko","Lucio","Winston","Tracer","Ashe","Ana","Brig","north_america"
"928","https://youtu.be/HZ4I5FTznec?t=1965","Jan 21st","Regular Season","1","01/02/2025","Dorado","A3","Timeless","3","vs.","0","NTMR","D3","NTMR","Hazard","Timeless","Widow","Winston","Tracer","Ashe","Ana","Brig","Winston","Tracer","Ashe","Ana","Brig","north_america"
"929","https://youtu.be/HZ4I5FTznec?t=1965","Jan 21st","Regular Season","1","01/02/2025","Dorado","D1","Timeless","3","vs.","1","NTMR","A1","NTMR","Hazard","Timeless","Widow","Winston","Tracer","Ashe","Ana","Brig","Winston","Tracer","Ashe","Ana","Brig","north_america"
"930","https://youtu.be/HZ4I5FTznec?t=1965","Jan 21st","Regular Season","1","01/02/2025","Dorado","D2","Timeless","3(W)","vs.","1","NTMR","A2","NTMR","Hazard","Timeless","Widow","Winston","Tracer","Ashe","Ana","Brig","Winston","Tracer","Ashe","Ana","Brig","north_america"
"931","https://youtu.be/HZ4I5FTznec?t=3466","Jan 21st","Regular Season","1","01/02/2025","Esperanca","Push","Timeless","","vs.","W","NTMR","Push","NTMR","Ana","Timeless","Ramattra","Hazard","Genji","Sojourn","Juno","Lucio","Hazard","Genji","Sojourn","Juno","Lucio","north_america"
"932","https://youtu.be/HZ4I5FTznec?t=4476","Jan 21st","Regular Season","1","01/02/2025","Route 66","D1","Timeless","0","vs.","1","NTMR","A1","Timeless","Genji","NTMR","Winston","Hazard","Tracer","Sojourn","Ana","Juno","Hazard","Tracer","Ashe","Juno","Lucio","north_america"
"933","https://youtu.be/HZ4I5FTznec?t=4476","Jan 21st","Regular Season","1","01/02/2025","Route 66","D2","Timeless","0","vs.","2","NTMR","A2","Timeless","Genji","NTMR","Winston","Hazard","Tracer","Sojourn","Juno","Lucio","Hazard","Tracer","Sojourn","Juno","Lucio","north_america"
"934","https://youtu.be/HZ4I5FTznec?t=4476","Jan 21st","Regular Season","1","01/02/2025","Route 66","D3","Timeless","0","vs.","2","NTMR","A3","Timeless","Genji","NTMR","Winston","Hazard","Tracer","Sojourn","Juno","Lucio","Hazard","Tracer","Sojourn","Juno","Lucio","north_america"
"935","https://youtu.be/HZ4I5FTznec?t=4476","Jan 21st","Regular Season","1","01/02/2025","Route 66","A1","Timeless","0","vs.","2(W)","NTMR","D1","Timeless","Genji","NTMR","Winston","Hazard","Tracer","Sojourn","Juno","Lucio","Hazard","Tracer","Sojourn","Juno","Lucio","north_america"
"936","https://youtu.be/nk38OKrivrQ?t=1792","Jan 21st","Regular Season","1","02/02/2025","Samoa","Downtown (Samoa)","Amplify","1","vs.","0","Shikigami","Downtown (Samoa)","Shikigami","Hazard","Amplify","Kiriko","Mauga","Sombra","Sojourn","Juno","Lucio","JunkerQueen","Tracer","Sojourn","Juno","Lucio","north_america"
"937","https://youtu.be/nk38OKrivrQ?t=1792","Jan 21st","Regular Season","1","02/02/2025","Samoa","Volcano","Amplify","1","vs.","1","Shikigami","Volcano","Shikigami","Hazard","Amplify","Kiriko","Mauga","Sombra","Sojourn","Juno","Lucio","Mauga","Venture","Genji","Juno","Brig","north_america"
"938","https://youtu.be/nk38OKrivrQ?t=1792","Jan 21st","Regular Season","1","02/02/2025","Samoa","Beach","Amplify","1","vs.","2(W)","Shikigami","Beach","Shikigami","Hazard","Amplify","Kiriko","Mauga","Sombra","Sojourn","Juno","Lucio","Ramattra","Tracer","Ashe","Juno","Brig","north_america"
"939","https://youtu.be/nk38OKrivrQ?t=2769","Jan 21st","Regular Season","1","02/02/2025","Suravasa","A","Amplify","0","vs.","1","Shikigami","A","Amplify","Venture","Shikigami","Lucio","Mauga","Sombra","Sojourn","Juno","Brig","Mauga","Tracer","Sojourn","Juno","Brig","north_america"
"940","https://youtu.be/nk38OKrivrQ?t=2769","Jan 21st","Regular Season","1","02/02/2025","Suravasa","B","Amplify","1","vs.","1","Shikigami","B","Amplify","Venture","Shikigami","Lucio","Mauga","Sombra","Sojourn","Juno","Brig","Mauga","Tracer","Soldier 76","Juno","Brig","north_america"
"941","https://youtu.be/nk38OKrivrQ?t=2769","Jan 21st","Regular Season","1","02/02/2025","Suravasa","E","Amplify","2","vs.","1","Shikigami","E","Amplify","Venture","Shikigami","Lucio","Mauga","Sombra","Sojourn","Juno","Brig","Mauga","Tracer","Sojourn","Juno","Brig","north_america"
"942","https://youtu.be/nk38OKrivrQ?t=2769","Jan 21st","Regular Season","1","02/02/2025","Suravasa","D","Amplify","3(W)","vs.","1","Shikigami","D","Amplify","Venture","Shikigami","Lucio","Mauga","Sombra","Reaper","Juno","Brig","Mauga","Genji","Sojourn","Juno","Brig","north_america"
"943","https://youtu.be/nk38OKrivrQ?t=3967","Jan 21st","Regular Season","1","02/02/2025","Dorado","A1","Amplify","1","vs.","0","Shikigami","D1","Shikigami","Juno","Amplify","Tracer","DVa","Sombra","Widow","Kiriko","Lucio","Hazard","Genji","Sojourn","Ana","Brig","north_america"
"944","https://youtu.be/nk38OKrivrQ?t=3967","Jan 21st","Regular Season","1","02/02/2025","Dorado","A2","Amplify","1","vs.","0","Shikigami","D2","Shikigami","Juno","Amplify","Tracer","DVa","Sombra","Sojourn","Kiriko","Lucio","Winston","Genji","Sojourn","Ana","Brig","north_america"
"945","https://youtu.be/nk38OKrivrQ?t=3967","Jan 21st","Regular Season","1","02/02/2025","Dorado","D1","Amplify","1","vs.","1","Shikigami","A1","Shikigami","Juno","Amplify","Tracer","Hazard","Sombra","Sojourn","Kiriko","Lucio","Winston","Genji","Widow","Ana","Brig","north_america"
"946","https://youtu.be/nk38OKrivrQ?t=3967","Jan 21st","Regular Season","1","02/02/2025","Dorado","D2","Amplify","1","vs.","1(W)","Shikigami","A2","Shikigami","Juno","Amplify","Tracer","Hazard","Sombra","Sojourn","Kiriko","Lucio","Winston","Genji","Sombra","Ana","Brig","north_america"
"947","https://youtu.be/nk38OKrivrQ?t=5284","Jan 21st","Regular Season","1","02/02/2025","Esperanca","Push","Amplify","","vs.","W","Shikigami","Push","Amplify","DVa","Shikigami","Sombra","Mauga","Genji","Sojourn","Kiriko","Lucio","Hazard","Genji","Sojourn","Kiriko","Lucio","north_america"
"948","https://youtu.be/8bNf1nSQJqg?t=1008","Jan 21st","Regular Season","1","02/02/2025","Nepal","Shrine","Team Liquid","0","vs.","1","Spacestation Gaming","Shrine","Team Liquid","Sojourn","Spacestation Gaming","Wrecking Ball","Hazard","Echo","Tracer","Juno","Lucio","Hazard","Tracer","Cassidy","Juno","Lucio","north_america"
"949","https://youtu.be/8bNf1nSQJqg?t=1008","Jan 21st","Regular Season","1","02/02/2025","Nepal","Sanctum","Team Liquid","0","vs.","2(W)","Spacestation Gaming","Sanctum","Team Liquid","Sojourn","Spacestation Gaming","Wrecking Ball","Ramattra","Genji","Ashe","Juno","Lucio","Hazard","Genji","Ashe","Juno","Lucio","north_america"
"950","https://youtu.be/8bNf1nSQJqg?t=1778","Jan 21st","Regular Season","1","02/02/2025","Havana","A1","Team Liquid","1","vs.","0","Spacestation Gaming","D1","Team Liquid","Brig","Spacestation Gaming","Widow","Wrecking Ball","Tracer","Sojourn","Ana","Kiriko","Hazard","Genji","Sojourn","Juno","Lucio","north_america"
"951","https://youtu.be/8bNf1nSQJqg?t=1778","Jan 21st","Regular Season","1","02/02/2025","Havana","A2","Team Liquid","2","vs.","0","Spacestation Gaming","D2","Team Liquid","Brig","Spacestation Gaming","Widow","Wrecking Ball","Tracer","Sojourn","Ana","Kiriko","Winston","Tracer","Sojourn","Kiriko","Lucio","north_america"
"952","https://youtu.be/8bNf1nSQJqg?t=1778","Jan 21st","Regular Season","1","02/02/2025","Havana","A3","Team Liquid","2","vs.","0","Spacestation Gaming","D3","Team Liquid","Brig","Spacestation Gaming","Widow","Wrecking Ball","Tracer","Sojourn","Ana","Lucio","Winston","Tracer","Sojourn","Kiriko","Lucio","north_america"
"953","https://youtu.be/8bNf1nSQJqg?t=1778","Jan 21st","Regular Season","1","02/02/2025","Havana","D1","Team Liquid","2(W)","vs.","0","Spacestation Gaming","A1","Team Liquid","Brig","Spacestation Gaming","Widow","Wrecking Ball","Tracer","Sojourn","Ana","Zen","Winston","Tracer","Sojourn","Kiriko","Lucio","north_america"
"954","https://youtu.be/8bNf1nSQJqg?t=2947","Jan 21st","Regular Season","1","02/02/2025","Suravasa","A","Team Liquid","1","vs.","0","Spacestation Gaming","A","Spacestation Gaming","Ramattra","Team Liquid","JunkerQueen","Wrecking Ball","Tracer","Sojourn","Kiriko","Lucio","Hazard","Genji","Sojourn","Kiriko","Lucio","north_america"
"955","https://youtu.be/8bNf1nSQJqg?t=2947","Jan 21st","Regular Season","1","02/02/2025","Suravasa","B","Team Liquid","1","vs.","1","Spacestation Gaming","B","Spacestation Gaming","Ramattra","Team Liquid","JunkerQueen","Wrecking Ball","Tracer","Sojourn","Kiriko","Lucio","Hazard","Tracer","Cassidy","Kiriko","Lucio","north_america"
"956","https://youtu.be/8bNf1nSQJqg?t=2947","Jan 21st","Regular Season","1","02/02/2025","Suravasa","E","Team Liquid","2","vs.","1","Spacestation Gaming","E","Spacestation Gaming","Ramattra","Team Liquid","JunkerQueen","Hazard","Genji","Sojourn","Kiriko","Lucio","Hazard","Tracer","Sojourn","Kiriko","Lucio","north_america"
"957","https://youtu.be/8bNf1nSQJqg?t=2947","Jan 21st","Regular Season","1","02/02/2025","Suravasa","D","Team Liquid","3(W)","vs.","1","Spacestation Gaming","D","Spacestation Gaming","Ramattra","Team Liquid","JunkerQueen","Hazard","Genji","Sojourn","Kiriko","Lucio","Hazard","Genji","Sojourn","Kiriko","Lucio","north_america"
"958","https://youtu.be/8bNf1nSQJqg?t=3833","Jan 21st","Regular Season","1","02/02/2025","Esperanca","Push","Team Liquid","","vs.","W","Spacestation Gaming","Push","Spacestation Gaming","Mauga","Team Liquid","Cassidy","Wrecking Ball","Tracer","Sojourn","Ana","Lucio","Hazard","Genji","Sojourn","Juno","Lucio","north_america"
"959","https://youtu.be/8bNf1nSQJqg?t=4425","Jan 21st","Regular Season","1","02/02/2025","Blizzard World","A1","Team Liquid","1","vs.","0","Spacestation Gaming","D1","Team Liquid","Ana","Spacestation Gaming","Ashe","Wrecking Ball","Tracer","Sojourn","Zen","Brig","Winston","Tracer","Sojourn","Kiriko","Lucio","north_america"
"960","https://youtu.be/8bNf1nSQJqg?t=4425","Jan 21st","Regular Season","1","02/02/2025","Blizzard World","A2","Team Liquid","2","vs.","0","Spacestation Gaming","D2","Team Liquid","Ana","Spacestation Gaming","Ashe","Wrecking Ball","Tracer","Sojourn","Zen","Brig","Winston","Tracer","Sojourn","Kiriko","Lucio","north_america"
"961","https://youtu.be/8bNf1nSQJqg?t=4425","Jan 21st","Regular Season","1","02/02/2025","Blizzard World","A3","Team Liquid","3","vs.","0","Spacestation Gaming","D3","Team Liquid","Ana","Spacestation Gaming","Ashe","Wrecking Ball","Tracer","Sojourn","Zen","Brig","Winston","Tracer","Sojourn","Kiriko","Lucio","north_america"
"962","https://youtu.be/8bNf1nSQJqg?t=4425","Jan 21st","Regular Season","1","02/02/2025","Blizzard World","D1","Team Liquid","3","vs.","1","Spacestation Gaming","A1","Team Liquid","Ana","Spacestation Gaming","Ashe","Wrecking Ball","Tracer","Sojourn","Zen","Brig","Hazard","Genji","Sojourn","Kiriko","Lucio","north_america"
"963","https://youtu.be/8bNf1nSQJqg?t=4425","Jan 21st","Regular Season","1","02/02/2025","Blizzard World","D2","Team Liquid","3","vs.","2","Spacestation Gaming","A2","Team Liquid","Ana","Spacestation Gaming","Ashe","Wrecking Ball","Tracer","Sojourn","Zen","Brig","Winston","Genji","Tracer","Kiriko","Lucio","north_america"
"964","https://youtu.be/8bNf1nSQJqg?t=4425","Jan 21st","Regular Season","1","02/02/2025","Blizzard World","D3","Team Liquid","3(W)","vs.","2","Spacestation Gaming","A3","Team Liquid","Ana","Spacestation Gaming","Ashe","Hazard","Tracer","Sojourn","Kiriko","Lucio","Hazard","Genji","Sojourn","Kiriko","Lucio","north_america"
"965","https://youtu.be/Ob-tjtHAklg?t=414","Jan 21st","Regular Season","2","07/02/2025","Lijiang Tower","Night Market","Timeless","1","vs.","0","Shikigami","Night Market","Timeless","Symmetra","Shikigami","Wrecking Ball","Orisa","Genji","Sojourn","Juno","Lucio","Ramattra","Torbjorn","Sombra","Juno","Brig","north_america"
"966","https://youtu.be/Ob-tjtHAklg?t=413","Jan 21st","Regular Season","2","07/02/2025","Lijiang Tower","Control Center","Timeless","2(W)","vs.","0","Shikigami","Control Center","Timeless","Symmetra","Shikigami","Wrecking Ball","Orisa","Torbjorn","Cassidy","Baptiste","Lucio","Mauga","Venture","Genji","Juno","Brig","north_america"
"967","https://youtu.be/Ob-tjtHAklg?t=1142","Jan 21st","Regular Season","2","07/02/2025","Numbani","A1","Timeless","1","vs.","0","Shikigami","D1","Shikigami","Hazard","Timeless","Baptiste","DVa","Genji","Sojourn","Juno","Lucio","Winston","Tracer","Ashe","Ana","Brig","north_america"
"968","https://youtu.be/Ob-tjtHAklg?t=1142","Jan 21st","Regular Season","2","07/02/2025","Numbani","A2","Timeless","2","vs.","0","Shikigami","D2","Shikigami","Hazard","Timeless","Baptiste","DVa","Genji","Sojourn","Juno","Lucio","Winston","Tracer","Sojourn","Ana","Brig","north_america"
"969","https://youtu.be/Ob-tjtHAklg?t=1142","Jan 21st","Regular Season","2","07/02/2025","Numbani","A3","Timeless","3","vs.","0","Shikigami","D3","Shikigami","Hazard","Timeless","Baptiste","DVa","Genji","Sojourn","Juno","Lucio","Winston","Tracer","Sojourn","Ana","Brig","north_america"
